(Deal ID),(Products),(Industry),(Category),(Super Region),(Start Date),(Term in Days),(Amount $)
0063a00000iEqPFAA0,TRAINING,Education,C,EMEA,9/21/2020,4.0,453.92464999999993
0063a00000iEqPFAA0,TRAINING,Education,C,EMEA,9/21/2020,4.0,453.92464999999993
0063a00000iEqPFAA0,TRAINING,Education,C,EMEA,9/21/2020,4.0,453.92464999999993
0063a00000iEqPFAA0,TRAINING,Education,C,EMEA,9/21/2020,4.0,453.92464999999993
0063a00000iEf8SAAS,CONSULTING,Government,B,,10/19/2020,,1051150.0
0063a00000h7mKIAAY,OPENSHIFT,Non Profit Organization,B,LATAM,12/25/2022,1095.0,33374.554275
0063a00000iEdrpAAC,CONSULTING,Not For Profit,P,EMEA,4/29/2021,,117270.90612499998
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,,34777.952000000005
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,1.0,58029.92
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,365.0,112284.51200000002
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,,151037.79200000002
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,365.0,27027.296000000002
0063a00000iEmg7AAC,CONSULTING,Manufacturing,P,,10/28/2020,,3775.328
006f200001ucIcqAAE,RHEL,Non Profit Organization,B,LATAM,8/17/2021,1095.0,5406.973125
006f200001ucIcqAAE,RHEL,Non Profit Organization,B,LATAM,8/17/2021,1095.0,17878.09905
006f200001zaaF8AAI,OPENSHIFT,Government,P,LATAM,3/30/2021,365.0,142870.0
0063a00000iEn3cAAC,TRAINING,Telecom,C,,9/29/2020,,64236.5
0063a00000iEpD6AAK,RHEL,Information Technology,C,EMEA,9/29/2020,365.0,10687.4229
0063a00000iEpD6AAK,RHEL,Information Technology,C,EMEA,9/29/2020,365.0,2592.4825249999994
0063a00000iEpD6AAK,RHEL,Information Technology,C,EMEA,9/29/2020,30.0,7846.48285
006f200001ubd7vAAA,MIDDLEWARE,Health Care,P,,12/18/2020,365.0,70763.101525
006f200001ubd7vAAA,MIDDLEWARE,Health Care,P,,12/18/2020,365.0,70763.101525
0063a00000gNvaQAAS,CONSULTING,Government,P,LATAM,3/19/2021,,126050.0
006f200001udQsJAAU,MIDDLEWARE,Health Care,P,,4/23/2021,365.0,63941.540275
006f200001udQsJAAU,CONSULTING,Health Care,P,,4/23/2021,365.0,189125.0
0063a00000gPToOAAW,ANSIBLE,Education,C,EMEA,9/29/2020,1095.0,4796.59635
0063a00000gPToOAAW,RHEL,Education,C,EMEA,9/29/2020,1095.0,10426.775975
0063a00000gPToOAAW,RHEL,Education,C,EMEA,9/29/2020,1095.0,27683.486250000005
0063a00000gPToOAAW,RHEL,Education,C,EMEA,9/29/2020,365.0,19670.879775
0063a00000gPToOAAW,MIDDLEWARE,Education,C,EMEA,9/29/2020,1095.0,1228.3805249999998
0063a00000hDDobAAG,RHEL,Government,P,,11/30/2020,365.0,406840.9775
0063a00000hDDobAAG,OPENSHIFT,Government,P,,11/30/2020,365.0,355222.5
0063a00000iEdtvAAC,CONSULTING,Government,P,EMEA,8/15/2021,,117270.90612499998
0063a00000iEqSYAA0,RHEL,Information Technology Services,P,,12/31/2020,365.0,76784.22
0063a00000iEqTjAAK,STORAGE,Information Technology,B,,11/25/2020,365.0,156536.25
0063a00000gPDqgAAG,RHEL,Healthcare,C,LATAM,9/29/2020,365.0,1197.53685
0063a00000h8oG9AAI,RHEL,Government,B,LATAM,12/30/2020,365.0,13291.537350000002
0063a00000h8oG9AAI,RHEL,Government,B,LATAM,12/30/2020,365.0,2468.45605
0063a00000h8oG9AAI,RHEL,Government,B,LATAM,12/30/2020,365.0,7397.578075
0063a00000h8oG9AAI,RHEL,Government,B,LATAM,12/30/2020,365.0,1343.7026499999995
0063a00000hDuPjAAK,RHEL,Government-Military,B,,10/15/2020,365.0,16530.98525
0063a00000iEqUaAAK,RHEL,Healthcare,B,LATAM,10/26/2021,365.0,1301.1901000000005
0063a00000ia9TmAAI,ANSIBLE,Financial Services,P,,3/4/2021,365.0,147075.0
006f200001x3UUAAA2,CLOUD INFRASTRUCTURE,Health Care,P,,12/18/2020,365.0,378192.3125
006f200001yuDuAAAU,CONSULTING,Government,C,,9/29/2020,,25971.0
006f200001yuDuAAAU,CONSULTING,Government,C,,9/29/2020,,3768.6
0063a00000hCCTMAA4,TRAINING,Manufacturing,P,,12/30/2020,365.0,14617.5
0063a00000hCSCnAAO,CONSULTING,Media/Technology,B,,12/18/2020,,8528.66
0063a00000hCSCnAAO,CONSULTING,Media/Technology,B,,12/18/2020,,77797.625
0063a00000h6JdOAAU,MIDDLEWARE,Manufacturing,P,,3/25/2021,365.0,1051150.0
0063a00000hDUGXAA4,RHEL,Media/Technology,C,EMEA,8/11/2020,30.0,-46.281125
0063a00000hDjGQAA0,RHEL,Government,B,,12/10/2020,365.0,5471.5409
0063a00000hDjGQAA0,RHEL,Government,B,,12/10/2020,365.0,14197.0
0063a00000hDjGQAA0,RHEL,Government,B,,12/10/2020,365.0,5046.92
0063a00000hDrWWAA0,RHEL,,C,EMEA,8/23/2020,365.0,108.14750000000004
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,96795.793975
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,85721.98954999997
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,94027.3271
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,58285.92039999999
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,51613.237175
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,56617.75485000001
0063a00000hi4hBAAQ,RHEL,,C,EMEA,9/29/2020,1825.0,56052.93925
0063a00000hi4hBAAQ,CLOUD INFRASTRUCTURE,,C,EMEA,9/29/2020,365.0,84271.51685
0063a00000hi4hBAAQ,RHEL,,C,EMEA,9/29/2020,365.0,15624.408275
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,130854.233525
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,115888.04982500002
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,127112.68760000002
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,136873.2495
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,121219.16985
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,132959.7401
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,208450.738475
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,184616.35695
0063a00000hi4hBAAQ,CONSULTING,,C,EMEA,9/29/2020,,202492.127325
006f200001yVL5cAAG,OPENSHIFT,Government,B,,3/31/2021,365.0,220662.5
0063a00000iEqRVAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,365.0,14258.393
0063a00000iEqRVAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,5366.016425
0063a00000iEqRVAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,365.0,-99.558475
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,1.0,4411.75475
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,365.0,5742.279825
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,1.0,-43.52685
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,1.0,-66.99075
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,1.0,1791.5351500000006
0063a00000iEqRxAAK,RHEL,,C,LATAM,9/30/2020,1.0,-79.7319
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,-24.30999999999999
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,-24.30999999999999
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,202.76000000000005
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,-94.302225
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,-97.498025
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,66.518
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,932.748
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,-78.7227
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,161.06742499999996
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,1526.28375
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,166.660075
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,-1.6660749999999922
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,209.5721
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,-2.843475000000012
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,-99.894875
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,296.111
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,440.447625
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,365.0,364.589425
0063a00000iEqRyAAK,RHEL,,C,LATAM,9/30/2020,1.0,477.9352
0063a00000iEqRzAAK,RHEL,,C,LATAM,9/30/2020,1.0,810.2773749999999
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,1.0,34.43384999999998
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,365.0,19817.087625
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,1.0,12967.5421
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,1.0,-52.084025
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,1.0,661.98805
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,1.0,52.38920000000002
0063a00000iEqS0AAK,RHEL,,C,LATAM,9/30/2020,365.0,-98.717475
0063a00000iEqS1AAK,RHEL,,C,LATAM,9/30/2020,1.0,2985.313625
0063a00000iEqS1AAK,RHEL,,C,LATAM,9/30/2020,365.0,5058.6099
0063a00000iEqS1AAK,RHEL,,C,LATAM,9/30/2020,1.0,223.07015
0063a00000iEqS1AAK,RHEL,,C,LATAM,9/30/2020,1.0,-83.453325
0063a00000iEqS1AAK,RHEL,,C,LATAM,9/30/2020,365.0,-88.68854999999998
0063a00000iEqS2AAK,RHEL,,C,LATAM,9/30/2020,1.0,1782.9779750000002
0063a00000iEqS2AAK,RHEL,,C,LATAM,9/30/2020,365.0,4846.320475
0063a00000iEqS2AAK,RHEL,,C,LATAM,9/30/2020,365.0,-99.852825
0063a00000iEqS3AAK,RHEL,,C,LATAM,9/30/2020,1.0,827.2025000000001
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,933.399775
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,109.97667499999996
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,61.19867500000001
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,365.0,10134.2131
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,10482.702475
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,210.7495
0063a00000iEqS4AAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,156.35782500000005
0063a00000iEqS5AAK,RHEL,,C,LATAM,9/30/2020,1.0,51.38000000000002
0063a00000iEqS6AAK,RHEL,,C,LATAM,9/30/2020,1.0,1291.3504
0063a00000iEqS6AAK,RHEL,,C,LATAM,9/30/2020,365.0,1480.344125
0063a00000iEqS6AAK,RHEL,,C,LATAM,9/30/2020,365.0,-99.768725
0063a00000iEqS7AAK,RHEL,,C,LATAM,9/30/2020,1.0,94.27100000000002
0063a00000iEqS7AAK,RHEL,,C,LATAM,9/30/2020,365.0,-99.768725
0063a00000iEqS8AAK,RHEL,,C,LATAM,9/30/2020,1.0,202.33950000000007
0063a00000iEqS8AAK,RHEL,,C,LATAM,9/30/2020,365.0,232.342175
0063a00000iEqSBAA0,RHEL,,C,LATAM,9/30/2020,1.0,260.30542500000007
0063a00000iEqSBAA0,RHEL,,C,LATAM,9/30/2020,365.0,846.4824249999997
0063a00000iEqSBAA0,RHEL,,C,LATAM,9/30/2020,365.0,-99.978975
0063a00000ia555AAA,RHEL,Financial Services,P,,12/18/2020,365.0,168100.0
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,4620.427875
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,7094.712949999999
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-51.43225
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-44.95655000000001
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,175.2593
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-82.696425
0063a00000iEqRYAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.53745
0063a00000iEqRZAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,3167.221925
0063a00000iEqRZAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,8482.531149999999
0063a00000iEqRZAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.726675
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,4522.241125
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,4370.020125
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-8.28895
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,351.3647
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,35.73740000000001
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,11.979150000000004
0063a00000iEqRaAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-29.58727499999999
0063a00000iEqRbAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,2348.256125000001
0063a00000iEqRbAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,6331.232125
0063a00000iEqRbAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.78975
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,2973.7288500000004
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,4584.874599999999
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-68.3784
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-64.15237499999999
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,79.238125
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-88.7306
0063a00000iEqRcAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.70565
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,1.0,2612.582425
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,365.0,4034.419075
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,1.0,-72.09982500000002
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,1.0,-68.35737499999999
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,1.0,58.171075
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,1.0,-90.05517499999998
0063a00000iEqRdAAK,RHEL,Other,C,LATAM,9/30/2020,365.0,-99.726675
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,2140.234775
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,3314.481025
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-76.9566
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-73.865925
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,30.62832499999999
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-91.779225
0063a00000iEqReAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.78975
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,2083.677525
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,365.0,3228.278525
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-77.5453
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-74.538725
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,27.32739999999999
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-91.989475
0063a00000iEqRfAAK,RHEL,Services,C,LATAM,9/30/2020,365.0,-99.78975
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,2301.790875
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,365.0,2222.694825
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,-63.4165
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,-52.336325
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,134.533875
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,-29.482150000000004
0063a00000iEqRgAAK,RHEL,Telecom,C,LATAM,9/30/2020,1.0,-41.82382499999999
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,1763.004225
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,2739.531375
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-80.8252
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-78.28117499999998
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,8.636175000000009
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-93.166875
0063a00000iEqRhAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,-99.810775
0063a00000iEqRjAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,1497.0800249999998
0063a00000iEqRjAAK,RHEL,Government,C,LATAM,9/30/2020,365.0,2570.30115
0063a00000iEqRjAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,67.23285000000001
0063a00000iEqRjAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-91.442825
0063a00000iEqRjAAK,RHEL,Government,C,LATAM,9/30/2020,365.0,-94.134025
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,1636.5178249999994
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,1579.329825
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-73.55055
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-65.540025
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,69.56662500000004
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-49.014375
0063a00000iEqRkAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-57.928975
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,1185.34235
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,1859.06745
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-86.775275
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-85.009175
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-25.045874999999995
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-95.2904
0063a00000iEqRlAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.87385
0063a00000iEqRmAAK,RHEL,Transportation,C,LATAM,9/30/2020,1.0,759.438925
0063a00000iEqRmAAK,RHEL,Transportation,C,LATAM,9/30/2020,365.0,2157.601425
0063a00000iEqRmAAK,RHEL,Transportation,C,LATAM,9/30/2020,365.0,-99.936925
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,800.8371500000003
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,365.0,1273.0166000000004
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-90.727975
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-89.4875
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-47.47955
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-96.699075
0063a00000iEqRnAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,365.0,-99.9159
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,708.9368750000001
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,1132.94805
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-91.6741
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-90.559775
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-52.84092500000001
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,1.0,-97.035475
0063a00000iEqRoAAK,RHEL,Retail,C,LATAM,9/30/2020,365.0,-99.9159
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,652.9473
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,1047.6286000000002
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-92.2628
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-91.21155
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-56.0998
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-97.245725
0063a00000iEqRpAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-99.936925
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,765.1156750000004
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,365.0,736.6268
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-86.817325
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-82.8436
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-15.52154999999999
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-74.6018
0063a00000iEqRqAAK,RHEL,Services,C,LATAM,9/30/2020,1.0,-79.03807499999998
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,594.9603500000002
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,365.0,959.218475
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,-92.8515
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,-91.905375
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,-59.484825
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,1.0,-97.455975
0063a00000iEqRrAAK,RHEL,Information Technology,C,LATAM,9/30/2020,365.0,-99.936925
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,634.214025
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,610.035275
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-88.8147
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-85.429675
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-28.304749999999984
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-78.449375
0063a00000iEqRtAAK,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-82.21285
0063a00000iEqRuAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,240.43679999999995
0063a00000iEqRuAAK,RHEL,Government,C,LATAM,9/30/2020,365.0,794.2983750000003
0063a00000iEqRuAAK,RHEL,Government,C,LATAM,9/30/2020,365.0,-99.978975
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,365.0,451.422675
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-91.316675
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-88.68854999999998
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-44.3258
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-83.2641
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,-86.186575
0063a00000iEqRvAAK,RHEL,Manufacturing,C,LATAM,9/30/2020,1.0,470.198
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,441.3096499999999
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,365.0,423.48045
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-91.7582
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-89.256225
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-47.14314999999999
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-84.10510000000002
0063a00000iEqRwAAK,RHEL,Government,C,LATAM,9/30/2020,1.0,-86.8804
0063a00000iEBpQAAW,RHEL,,C,EMEA,9/10/2020,365.0,266.04525
0063a00000iEqRWAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,5722.9158000000025
0063a00000iEqRWAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,9635.857525
0063a00000iEqRWAA0,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,-78.6386
0063a00000iEqRWAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,-68.777875
0063a00000iEqRWAA0,RHEL,Financial Services,C,LATAM,9/30/2020,1.0,509.725
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,-38.123425
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,365.0,6302.007374999999
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,4843.9867
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,1972.749625
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,-77.79759999999997
0063a00000iEqRXAA0,RHEL,Oil and Gas,C,LATAM,9/30/2020,1.0,-63.837
0063a00000hCL2SAAW,RHEL,Services,C,EMEA,7/6/2020,365.0,2940.7616500000013
